region,report_date,year,month,month_sin,month_cos,ppt,ppt_3month_total,tmax,tmax_3month_avg,population,pct_developed,pct_agriculture,pct_forest,pct_shrub_grass,water_use_lastmonth,water_use_lastyear,water_use_last3month_avg,water_use
Central Coast,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,24.16410942098978,209.78269376187902,20.515372626864032,18.098218727043008,1155440.9171500998,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,3278357248.0,4006422074.08466,3078567765.3333335,3783975200.0
Colorado River,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,5.228190407607407,36.253660154656465,27.52706247065013,23.261792665900035,651963.5071296502,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2226075904.0,5339894337.3946,2177759146.6666665,2408652000.0
North Coast,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,89.9906665072656,475.0071333225338,16.066140529053435,12.843444914147637,403654.55326344195,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,912616576.0,1080315852.71,885988672.0,984673700.0
North Lahontan,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,40.512021030060794,215.63894625033407,12.798114322050653,9.019043847415727,51990.400699525526,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,235130656.0,197467646.07999998,239073680.0,235083580.0
Sacramento River,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,60.20358227015446,343.2529352635935,17.764497144487088,14.168612358028543,2783526.6867488497,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,8955187200.0,13611944314.924452,8623747584.0,11967444000.0
San Francisco Bay,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,34.978533814311135,245.12175896934485,19.363802317396107,17.28738325152309,6265336.625329817,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,15978298368.0,22743406141.044533,15287124309.333334,18353938000.0
San Joaquin River,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,49.67338466142435,285.3039198079737,18.703913151878478,15.518058234670816,1423718.8678530569,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,5433667584.0,7783530659.204707,4992666624.0,6516248600.0
South Coast,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,19.408376668545394,181.31014271314226,20.788729555512642,18.63255801257949,18413579.54813394,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,52668956672.0,78101918819.43973,51052317354.666664,59093980000.0
South Lahontan,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,9.832076132597093,66.2235182180278,22.080776950214116,17.80246652102426,875426.3781481598,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,2799243264.0,3582492104.50916,2593388629.3333335,3342481400.0
Tulare Lake,2026-04-01,2026,4,0.8660254037844387,-0.4999999999999998,26.092648633957687,170.59592853190517,20.070185043303773,16.715859344743535,1950577.9273881589,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,8119585280.0,10144952198.618563,7444014080.0,10468476000.0
Central Coast,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,9.8037191006122,132.32337897851335,22.685348735588455,20.105679825085925,1156385.6168465265,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,3783975168.0,5022492529.136805,3325995264.0,4585925600.0
Colorado River,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,3.283287950719074,24.674063514819064,30.897230147262164,26.950310900900625,652496.5588141845,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2408652032.0,7933417575.1584,2261030485.3333335,2693012500.0
North Coast,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,45.92736100601229,325.3418844913899,19.969383358781673,15.95288150103574,403984.58513981843,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,984673728.0,1328626168.823,916168554.6666666,1165768100.0
North Lahontan,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,35.36242023528061,164.13076262769252,17.003194946409664,12.600046250055833,52032.90855520982,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,235083584.0,312268612.78999996,234079461.33333334,323321630.0
Sacramento River,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,38.13138522909155,240.94338955937553,22.030335678612047,17.588398968301963,2785802.525155588,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,11967443968.0,20549662578.535122,9635867477.333334,17018903000.0
San Francisco Bay,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,15.357253257550292,152.82311975878048,21.43725283022634,19.12205553228372,6270459.225300189,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,18353938432.0,27409696253.544014,16363915946.666666,21983890000.0
San Joaquin River,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,22.846429179229105,199.91750173552734,22.576109645168568,18.61943030315037,1424882.9142030643,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,6516248576.0,10253587367.58071,5543980202.666667,8304165000.0
South Coast,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,13.386097372866432,111.035662381912,21.674464212597044,20.072555483172557,18428634.669301152,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,59093979136.0,87217761539.35162,53903716352.0,70495260000.0
South Lahontan,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,7.464403785818234,45.05853149154458,25.873602539016552,21.578156917038786,876142.1352426206,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,3342481408.0,4314681906.97672,2864982442.6666665,4226453200.0
Tulare Lake,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,12.98363389619408,120.31323981786518,23.773794753950508,19.880945700678538,1952172.7388133984,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,10468475904.0,13634749255.415468,8520514389.333333,14397437000.0
Central Coast,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,1.1646431164639748,32.30181926126575,27.73507649401824,24.00665848181046,1157362.6179847256,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,4585925632.0,5311978224.233168,3882752682.6666665,5149451000.0
Colorado River,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,0.5443973896999452,8.346585884832557,37.452030007767206,32.41668900601122,653047.8367541254,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2693012480.0,7047049233.0642395,2442580138.6666665,2931540200.0
North Coast,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,13.695617893541751,138.2871431140465,25.13484582084912,20.814620503882576,404325.9015603502,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,1165768064.0,1615985800.1398,1021019456.0,1416078700.0
North Lahontan,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,10.855537821924813,80.4071089818211,23.823599026526935,18.3762494759727,52076.869851633484,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,323321632.0,446977479.45,264511957.33333334,428851500.0
Sacramento River,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,9.076434159259938,99.21682103356879,28.11638474806635,23.11012591598022,2788156.179678979,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,17018902528.0,23931514627.34983,12647177898.666666,21009848000.0
San Francisco Bay,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,1.2635554237134794,47.40469357291976,25.522287624904745,22.399089771713317,6275756.97867147,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,21983889408.0,28549739221.719276,18772042069.333332,24740782000.0
San Joaquin River,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,3.1111127904369913,69.58760881103599,28.618948539747553,23.75421738680359,1426086.7619582561,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,8304164864.0,11359300418.6783,6751360341.333333,9826366000.0
South Coast,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,1.1278841562756616,31.189485360903173,26.928912243292803,23.49399525936633,18444204.559470195,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,70495256576.0,89507630639.03232,60752730794.666664,76867985000.0
South Lahontan,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,2.165277770040706,18.02038436192142,32.97488239331778,27.493998726440854,876882.3657080345,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,4226453248.0,4899804266.52588,3456059306.6666665,4871191600.0
Tulare Lake,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,1.909596721937399,37.729522374576504,30.00988238685081,25.107124401971916,1953822.0804862767,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,14397436928.0,15799383578.069363,10995166037.333334,16009751000.0
Central Coast,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,1.2763434916307301,11.427729116989186,30.297551401645425,27.08969841355054,1158308.8888823865,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,5149450752.0,5582685708.21586,4506450517.333333,5478541300.0
Colorado River,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,6.243548477932745,9.797626489125179,39.809021941768385,36.258003882241134,653581.7749970738,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2931540224.0,7204758776.5594,2677734912.0,3327577600.0
North Coast,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,4.714112375483733,60.50981119120345,29.4848412905075,25.09583192538989,404656.4823376033,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,1416078720.0,1667928858.75,1188840170.6666667,1585930000.0
North Lahontan,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,9.979964779334752,53.251054483600115,28.75641045967738,23.46780011134166,52119.4484053349,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,428851488.0,520105787.28,329085568.0,537412160.0
Sacramento River,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,2.9222477030928826,46.95245165568675,32.10170945121342,27.655815820440157,2790435.803204022,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,21009848320.0,26411672312.695587,16665398272.0,24246385000.0
San Francisco Bay,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,0.28778148407061677,15.628819060538499,27.29580079571843,24.896739666629482,6280888.098423765,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,24740782080.0,30258263841.59276,21692869973.333332,25112711000.0
San Joaquin River,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,2.69507348626057,26.748746357657577,31.95431369323458,27.933860555014164,1427252.7443214417,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,9826366464.0,12229677316.84775,8215593301.333333,10610721000.0
South Coast,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,4.079798140331815,17.47827155506838,30.262429249638,26.49792762447298,18459284.7199436,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,76867985408.0,99579829014.51683,68819073706.66667,82645400000.0
South Lahontan,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,6.947712035152981,15.95535994219373,36.02009698748339,31.86774400232611,877599.3132320407,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,4871191552.0,5705207238.515395,4146708736.0,5505367600.0
Tulare Lake,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,2.3215845658672474,16.1328456926492,33.37790794557656,29.289093141043754,1955419.544362543,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,16009750528.0,16726674355.712978,13625221120.0,17276826000.0
Central Coast,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,0.6704964096233904,3.1114830177180575,30.317679238697846,29.4501023781205,1159287.514944781,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,5478541312.0,5576025052.752484,5071305898.666667,5649689600.0
Colorado River,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,12.465878115160239,19.253823982792934,39.05531397029147,38.772121973275695,654133.9698088872,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,3327577600.0,7253848063.920199,2984043434.6666665,3110470700.0
North Coast,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,7.132164038929381,25.5418943079549,28.997334262996343,27.87234045811765,404998.36642718717,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,1585929984.0,1612241788.99,1389258922.6666667,1528307300.0
North Lahontan,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,12.230515166141046,33.06601776740061,27.820527297887946,26.800178928030757,52163.48281710248,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,537412160.0,279564976.0,429861760.0,376287100.0
Sacramento River,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,4.7655196925081,16.76420155486092,31.317046388224668,30.511713529168148,2792793.3722675634,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,24246384640.0,25404243623.364777,20758378496.0,23517352000.0
San Francisco Bay,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,0.37502411680654874,1.9263610245906166,27.334645294418554,26.717577905013908,6286194.662887785,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,25112711168.0,30527524148.8775,23945794218.666668,24736725000.0
San Joaquin River,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,2.987837452773253,8.794023729470815,31.215679092338874,30.596313775107003,1428458.5942865273,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,10610720768.0,11896805189.9673,9580417365.333334,10427007000.0
South Coast,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,9.268797477390676,14.476479773998157,30.74410675679464,29.31181608324182,18474880.505569946,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,82645401600.0,99719623479.0082,76669547861.33333,82561425000.0
South Lahontan,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,12.069303907645383,21.182293712839062,35.04017144590125,34.67838360890081,878340.774830507,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,5505367552.0,5351856026.035455,4867670784.0,5602260000.0
Tulare Lake,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,5.011901600000994,9.243082887805624,32.65264874263991,32.01347969168909,1957071.6291798106,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,17276825600.0,16288011506.777584,15894671018.666666,17461717000.0
Central Coast,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,4.230227515396445,6.1770674166505275,28.530999221593618,29.71540995397896,1160266.9678237347,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,5649689600.0,4786369436.868017,5425893888.0,5111853600.0
Colorado River,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,8.973905445987269,27.683332039080256,35.61153177509949,38.15862256238645,654686.6311562159,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,3110470656.0,5534828659.1428,3123196160.0,3018333000.0
North Coast,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,26.19128184252234,38.03755825693549,25.45714329418587,27.979772949229897,405340.539366044,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,1528307328.0,1477431877.2084,1510105344.0,1432997900.0
North Lahontan,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,15.359269849018796,37.56974979449459,23.440904756632364,26.672614171399232,52207.55443243761,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,376287104.0,237220946.0,447516917.3333333,329400030.0
Sacramento River,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,14.95587539099778,22.643642786598765,27.760294031135306,30.393016623524463,2795152.9331819415,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,23517351936.0,21227498086.103012,22924528298.666668,21377167000.0
San Francisco Bay,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,3.9275759553608176,4.590381556237955,26.63657715029608,27.08900774681102,6291505.710734722,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,24736724992.0,26459538332.55669,24863406080.0,22814763000.0
