region,report_date,year,month,month_sin,month_cos,ppt,ppt_3month_total,tmax,tmax_3month_avg,population,pct_developed,pct_agriculture,pct_forest,pct_shrub_grass,water_use_lastmonth,water_use_lastyear,water_use_last3month_avg,water_use
North Coast,2026-02-01,2026,2,0.8660254037844386,0.5000000000000001,273.82965377201856,929.7836758954232,8.641073598117357,7.623185693462274,403006.27689836983,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,904282240.0,837451122.132,921984170.6666666,863384100.0
North Lahontan,2026-02-01,2026,2,0.8660254037844386,0.5000000000000001,121.61884540109102,364.75025577941574,4.2601877384893525,3.3303691629191947,51906.90319476151,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,239174880.0,197195500.49,242174373.33333334,232197250.0
Sacramento River,2026-02-01,2026,2,0.8660254037844386,0.5000000000000001,196.61730330663326,631.2502005369006,9.770975847791801,8.487382142985542,2779056.293567408,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,8937150464.0,8878708411.34942,10210825898.666666,7953659000.0
San Francisco Bay,2026-02-01,2026,2,0.8660254037844386,0.5000000000000001,150.71824945536048,508.1606750427362,13.933235987944443,12.772281304726512,6255274.383691305,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,14122735616.0,17841456876.72597,16065634986.666666,13330801000.0
San Joaquin River,2026-02-01,2026,2,0.8660254037844386,0.5000000000000001,151.52598615234575,481.14321185187646,11.271993439729902,10.137846783656578,1421432.3501237894,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,4782307328.0,5106867431.801685,5227261098.666667,4566104000.0
South Coast,2026-02-01,2026,2,0.8660254037844386,0.5000000000000001,117.12480878573537,334.82764087755663,15.354471800817837,14.898932209032242,18384007.013101388,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,47694110720.0,59399437446.00228,53848614229.333336,46275500000.0
South Lahontan,2026-02-01,2026,2,0.8660254037844386,0.5000000000000001,40.08114671722203,119.63240694085538,12.546531350972982,11.135698989609478,874020.427872792,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,2506723584.0,2504190192.7315598,2791550634.6666665,2295543600.0
Tulare Lake,2026-02-01,2026,2,0.8660254037844386,0.5000000000000001,88.5728516543277,275.5533060655085,12.278535686145494,11.051599180571554,1947445.2646736326,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,7093871104.0,6732440913.489341,7750943402.666667,6819689500.0
Central Coast,2026-03-01,2026,3,1.0,6.123233995736766e-17,137.69777063967595,422.6574005302721,15.116318112805292,14.452079077449884,1154465.5382380497,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,2778392064.0,3461580341.07605,2877648981.3333335,3035694000.0
Colorado River,2026-03-01,2026,3,1.0,6.123233995736766e-17,22.627619219089603,73.82564839266725,20.426640084789582,17.825216141932838,651413.1445391951,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2058716800.0,4559192357.133,2100902570.6666667,2220800300.0
North Coast,2026-03-01,2026,3,1.0,6.123233995736766e-17,265.19339976935686,876.9369931129373,9.823120615272124,8.641924179949118,403313.8035693968,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,863384128.0,901756172.5029,903047061.3333334,919725200.0
North Lahontan,2026-03-01,2026,3,1.0,6.123233995736766e-17,123.55884990729153,375.4826032844294,5.998829481707176,4.408227501405784,51946.512397044055,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,232197248.0,195896839.01999998,239453984.0,235861920.0
