region,report_date,year,month,month_sin,month_cos,ppt,ppt_3month_total,tmax,tmax_3month_avg,population,pct_developed,pct_agriculture,pct_forest,pct_shrub_grass,water_use_lastmonth,water_use_lastyear,water_use_last3month_avg,water_use
San Joaquin River,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,3.1111127904369913,69.58760881103599,28.618948539747553,23.75421738680359,1431360.2257776405,0.07649524683703063,0.24373050404240473,0.23615907507591327,0.4436151740446514,8009560064.0,11359300418.6783,6540021760.0,9564273000.0
South Coast,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,1.1278841562756616,31.189485360903173,26.928912243292803,23.49399525936633,18512408.576235715,0.39112063562330013,0.01882167310692789,0.06710227746287782,0.5229554138068941,70537625600.0,89507630639.03232,60795417941.333336,76984040000.0
South Lahontan,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,2.165277770040706,18.02038436192142,32.97488239331778,27.493998726440854,880124.9506283709,0.02368996042502676,0.004670334110979159,0.039693143593567265,0.9319465618704267,4238222848.0,4899804266.52588,3467304362.6666665,4865573400.0
Tulare Lake,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,1.909596721937399,37.729522374576504,30.00988238685081,25.107124401971916,1961047.0336418687,0.07712854095814213,0.33432926206046226,0.1367643656980061,0.45177783128338955,14350856192.0,15799383578.069363,10926119594.666666,15943046000.0
Central Coast,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,1.2763434916307301,11.427729116989186,30.297551401645425,27.08969841355054,1163063.8013529854,0.06419381210498777,0.07010596341407516,0.14116999352648923,0.7245302309544479,6063810560.0,5582685708.21586,5278111573.333333,6549456000.0
Colorado River,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,6.243548477932745,9.797626489125179,39.809021941768385,36.258003882241134,656264.7589250377,0.02724659980474311,0.0640682286693344,0.006867586466409805,0.9018175850595127,2870116352.0,7204758776.5594,2609649834.6666665,3006525400.0
North Coast,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,4.714112375483733,60.50981119120345,29.4848412905075,25.09583192538989,406317.6162308536,0.040865959784717,0.027974221896588315,0.5476907521034219,0.3834690662152729,1442642944.0,1667928858.75,1222774890.6666667,1639850100.0
North Lahontan,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,9.979964779334752,53.251054483600115,28.75641045967738,23.46780011134166,52333.40119250754,0.027398027885657296,0.030440024098251747,0.28255335153896277,0.6596085964771283,438123008.0,520105787.28,333924528.0,551290940.0
Sacramento River,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,2.9222477030928826,46.95245165568675,32.10170945121342,27.655815820440157,2801890.6734259543,0.07335790842433189,0.1361863628228273,0.35447074690448627,0.43598498184835455,21365020672.0,26411672312.695587,17056037888.0,24413678000.0
San Francisco Bay,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,0.28778148407061677,15.628819060538499,27.29580079571843,24.896739666629482,6306671.4394930415,0.3100606377952103,0.03359845920886102,0.20486740429417097,0.4514734987017578,24636760064.0,30258263841.59276,21666276693.333332,25043786000.0
San Joaquin River,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,2.69507348626057,26.748746357657577,31.95431369323458,27.933860555014164,1433111.6839685494,0.07649524683703063,0.24373050404240473,0.23615907507591327,0.4436151740446514,9564272640.0,12229677316.84775,7933927082.666667,10517770000.0
South Coast,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,4.079798140331815,17.47827155506838,30.262429249638,26.49792762447298,18535060.951962225,0.39112063562330013,0.01882167310692789,0.06710227746287782,0.5229554138068941,76984041472.0,99579829014.51683,68877593258.66667,82704065000.0
South Lahontan,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,6.947712035152981,15.95535994219373,36.02009698748339,31.86774400232611,881201.8996912553,0.02368996042502676,0.004670334110979159,0.039693143593567265,0.9319465618704267,4865573376.0,5705207238.515395,4149252352.0,5500246000.0
Tulare Lake,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,2.3215845658672474,16.1328456926492,33.37790794557656,29.289093141043754,1963446.6335664534,0.07712854095814213,0.33432926206046226,0.1367643656980061,0.45177783128338955,15943046144.0,16726674355.712978,13544116224.0,17249233000.0
Central Coast,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,0.6704964096233904,3.1114830177180575,30.317679238697846,29.4501023781205,1164534.432166657,0.06419381210498777,0.07010596341407516,0.14116999352648923,0.7245302309544479,6549455872.0,5576025052.752484,5994669738.666667,6713114600.0
Colorado River,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,12.465878115160239,19.253823982792934,39.05531397029147,38.772121973275695,657094.5699597197,0.02724659980474311,0.0640682286693344,0.006867586466409805,0.9018175850595127,3006525440.0,7253848063.920199,2829093973.3333335,3035833000.0
North Coast,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,7.132164038929381,25.5418943079549,28.997334262996343,27.87234045811765,406831.3827205952,0.040865959784717,0.027974221896588315,0.5476907521034219,0.3834690662152729,1639850112.0,1612241788.99,1431872000.0,1543234600.0
